Operational_Hours,Temperature_C,Vibration_mms,Oil_Level_pct,Remaining_Useful_Life_days,Failure_Within_7_Days
25189,72.13,18.64,59.38,713.0,0
97156,73.76,9.42,75.99,0.0,1
71169,57.27,2.71,70.15,238.0,0
3766,35.79,8.22,39.93,896.0,0
54065,74.34,8.57,61.22,490.0,0
69046,43.39,15.71,100.0,268.0,0
79644,62.75,7.59,62.0,174.0,0
81748,68.41,6.62,51.73,88.0,0
80558,56.19,4.78,76.56,174.0,0
73838,80.1,0.7,29.81,332.0,0
91827,66.22,11.07,81.27,0.0,1
4938,54.05,11.58,31.54,964.0,0
58654,49.65,8.03,62.28,336.0,0
89337,94.94,14.11,93.02,134.0,0
79623,50.11,12.14,96.33,318.0,0
34276,52.04,14.54,46.27,573.0,0
37083,68.72,11.43,95.88,543.0,0
638,49.48,15.25,60.68,893.0,0
97007,55.42,13.63,99.88,16.0,0
12452,62.56,2.35,100.0,843.0,0
71074,62.81,8.35,57.15,244.0,0
93741,72.85,5.63,49.47,11.0,0
9982,78.79,12.26,100.0,777.0,0
11586,31.76,2.67,84.59,857.0,0
35537,59.22,15.93,58.6,631.0,0
13378,56.36,9.21,100.0,975.0,0
45873,55.17,12.66,46.79,498.0,0
16640,73.34,6.55,54.12,818.0,0
65411,80.45,6.55,50.62,288.0,0
5212,64.02,8.16,67.57,835.0,0
16696,49.27,9.57,56.58,840.0,0
37373,54.37,11.49,26.94,660.0,0
36073,63.52,4.04,62.09,655.0,0
92905,27.44,9.32,82.43,24.0,0
60099,41.65,7.07,97.84,405.0,0
84396,40.36,12.72,65.46,117.0,0
86576,72.36,6.61,76.8,0.0,1
14893,49.3,19.54,18.61,766.0,0
28656,48.33,15.46,66.46,598.0,0
69854,56.01,7.43,45.3,276.0,0
23348,66.89,10.81,33.0,720.0,0
97369,65.13,19.12,54.83,0.0,1
76472,67.39,9.6,85.19,178.0,0
6277,69.74,12.47,100.0,882.0,0
52994,74.94,13.37,77.06,432.0,0
15611,66.2,9.22,94.74,791.0,0
12155,44.21,12.66,44.6,819.0,0
29228,65.45,18.38,47.27,608.0,0
66055,74.25,11.96,51.1,262.0,0
32049,60.76,16.85,99.62,586.0,0
42642,71.18,7.99,81.34,522.0,0
99392,55.57,15.52,64.55,0.0,1
7134,65.65,7.07,51.99,847.0,0
99472,29.19,4.88,72.24,0.0,1
30869,59.75,3.48,61.64,694.0,0
65032,77.71,13.04,100.0,370.0,0
87989,45.02,10.04,51.52,76.0,0
38459,75.08,9.89,69.15,532.0,0
60151,43.89,11.98,81.02,350.0,0
87199,52.04,15.96,57.17,18.0,0
19433,48.3,14.59,59.12,749.0,0
93992,76.41,5.34,46.59,93.0,0
15039,49.36,13.08,95.99,802.0,0
83075,65.56,16.0,89.74,0.0,1
18738,58.83,13.94,71.49,799.0,0
94520,48.79,8.9,44.65,26.0,0
37723,41.53,4.29,93.43,631.0,0
85487,57.86,6.85,28.39,35.0,0
72244,51.92,7.61,78.32,207.0,0
22354,70.68,7.87,59.94,703.0,0
65804,34.5,-4.52,92.27,291.0,0
93453,41.66,10.19,49.23,22.0,0
68261,65.87,13.08,42.65,236.0,0
95909,62.79,18.24,76.36,24.0,0
77586,20.21,14.15,88.45,122.0,0
26560,53.23,13.68,76.96,641.0,0
47536,49.22,0.21,75.9,593.0,0
58895,63.63,13.33,76.69,372.0,0
31512,46.74,4.04,47.53,686.0,0
57646,61.15,14.9,78.02,298.0,0
67643,58.29,10.7,61.74,205.0,0
64003,60.92,20.25,28.35,274.0,0
92576,39.97,-1.14,45.81,68.0,0
35298,64.36,17.51,62.65,630.0,0
41546,91.12,7.74,70.33,607.0,0
76546,59.82,14.01,100.0,113.0,0
72243,65.78,9.79,50.37,217.0,0
60931,73.94,13.36,69.77,281.0,0
30034,106.75,9.8,59.87,676.0,0
25625,54.34,9.22,87.89,665.0,0
97192,45.71,0.39,49.73,0.0,1
52287,62.47,16.46,83.81,501.0,0
40084,84.66,4.36,67.19,586.0,0
92584,63.61,14.31,100.0,7.0,0
72437,61.8,10.8,54.41,261.0,0
64027,55.82,18.83,76.79,198.0,0
47578,89.44,13.66,95.21,443.0,0
36276,68.62,20.45,86.05,462.0,0
22338,53.28,10.66,51.46,689.0,0
67503,86.26,7.13,86.49,265.0,0
64452,51.53,4.59,62.8,311.0,0
8949,71.69,6.7,53.21,845.0,0
86532,61.23,14.14,59.7,63.0,0
60434,63.17,9.42,68.14,375.0,0
45420,56.66,10.6,89.76,509.0,0
83247,84.09,11.47,54.38,127.0,0
92844,47.46,17.23,34.84,29.0,0
10840,45.18,10.84,63.24,898.0,0
34642,76.43,14.36,24.83,601.0,0
44284,61.58,17.86,78.13,585.0,0
11872,53.58,10.86,34.99,918.0,0
47926,56.0,5.93,100.0,420.0,0
28478,48.08,7.07,68.22,660.0,0
15196,62.66,5.11,44.69,723.0,0
32776,64.25,11.06,45.08,605.0,0
66833,25.74,15.34,30.93,327.0,0
45542,64.15,6.87,97.0,598.0,0
72356,77.77,0.87,68.49,336.0,0
29179,89.68,6.14,41.34,684.0,0
9179,54.77,23.16,95.39,873.0,0
63529,48.28,7.75,98.01,315.0,0
227,44.19,7.65,84.98,975.0,0
80543,60.42,14.13,79.33,223.0,0
84687,75.47,6.52,90.91,0.0,1
20227,72.84,11.36,92.78,711.0,0
71635,26.74,12.77,74.24,338.0,0
16518,49.63,13.16,93.96,796.0,0
54384,40.08,14.49,67.38,464.0,0
54006,61.67,8.1,95.71,499.0,0
65803,58.77,13.62,74.66,268.0,0
78784,51.18,13.61,75.94,136.0,0
25354,71.51,7.49,59.26,745.0,0
79951,59.48,7.37,19.99,36.0,0
61404,50.08,0.81,74.17,379.0,0
649,77.64,13.28,97.06,941.0,0
95150,54.95,11.43,73.06,0.0,1
95174,65.99,16.69,40.13,6.0,1
1339,71.76,9.93,75.83,1008.0,0
79120,58.43,7.09,82.12,91.0,0
80406,47.11,9.39,75.04,142.0,0
96082,77.16,5.4,42.27,39.0,0
59049,45.2,13.54,79.07,402.0,0
93439,76.37,3.14,90.32,0.0,1
37404,65.34,24.28,41.81,593.0,0
25647,64.49,13.23,83.69,721.0,0
78550,66.75,4.7,69.88,115.0,0
84586,53.31,13.7,45.14,217.0,0
14742,80.87,3.83,84.33,852.0,0
93483,52.09,8.95,63.64,109.0,0
51214,30.41,16.45,65.93,405.0,0
18630,69.04,15.42,49.13,775.0,0
57664,53.33,6.52,100.0,404.0,0
92994,49.18,10.28,97.89,65.0,0
49238,44.26,10.58,65.64,389.0,0
73019,62.41,16.05,56.09,207.0,0
61656,62.06,16.84,73.62,376.0,0
97384,52.63,15.72,75.08,0.0,1
13449,56.44,6.56,98.96,863.0,0
20331,53.25,11.77,61.1,735.0,0
23559,41.72,13.57,87.27,723.0,0
56866,72.43,4.44,82.84,379.0,0
28029,65.63,14.75,43.92,644.0,0
32412,49.23,12.07,84.89,569.0,0
27973,49.11,4.47,70.56,687.0,0
68208,45.59,17.18,91.06,222.0,0
44773,50.57,14.83,55.38,523.0,0
84439,56.47,2.53,72.04,108.0,0
72169,68.2,14.44,44.13,233.0,0
25138,91.87,13.01,77.92,706.0,0
16976,41.92,9.92,67.02,752.0,0
94013,64.9,10.11,64.89,34.0,0
39448,27.1,9.79,67.43,479.0,0
35031,59.4,23.25,75.32,506.0,0
3330,73.24,9.38,59.19,959.0,0
31411,87.43,2.41,71.43,671.0,0
57252,52.83,9.63,90.26,420.0,0
65103,79.65,10.31,100.0,162.0,0
80953,65.79,5.8,82.32,0.0,1
29588,61.86,6.1,65.72,743.0,0
3825,75.49,10.87,47.37,974.0,0
8970,91.15,5.08,90.89,813.0,0
21182,43.03,10.91,90.29,825.0,0
84757,39.26,19.53,100.0,119.0,0
81167,87.24,7.88,67.39,148.0,0
19093,77.32,15.87,62.52,762.0,0
33875,53.01,3.72,94.7,647.0,0
51171,41.63,16.92,100.0,382.0,0
26446,47.16,3.73,27.43,764.0,0
73950,77.13,9.34,54.23,226.0,0
68293,54.53,12.73,68.96,228.0,0
11723,59.71,5.75,100.0,804.0,0
78624,82.04,1.03,44.6,268.0,0
69193,62.81,16.01,71.79,174.0,0
92642,39.87,9.76,62.59,12.0,0
80355,47.99,10.69,75.64,135.0,0
34889,53.89,7.82,88.96,652.0,0
9646,43.06,13.88,23.25,855.0,0
88755,58.57,3.04,58.77,28.0,0
93105,73.9,6.89,86.85,1.0,1
30314,95.11,13.42,83.07,617.0,0
9569,53.05,8.35,61.17,880.0,0
44281,55.01,9.92,80.1,476.0,0
30918,52.89,9.73,97.96,654.0,0
26245,67.87,6.65,44.18,664.0,0
97552,66.58,8.95,43.27,0.0,1
71197,44.81,5.08,60.83,129.0,0
73129,61.16,20.68,69.41,242.0,0
95524,58.79,15.09,61.3,3.0,1
79508,46.02,9.81,67.35,144.0,0
87600,68.82,11.14,63.35,103.0,0
16046,66.53,20.65,86.59,787.0,0
4821,83.27,12.06,83.2,855.0,0
32035,56.41,10.96,88.75,646.0,0
73076,63.11,10.82,70.19,158.0,0
55307,76.97,15.89,62.51,376.0,0
86056,65.41,10.4,39.31,51.0,0
16645,53.31,8.73,56.07,776.0,0
6074,53.56,9.36,76.3,898.0,0
31481,51.12,6.49,45.41,668.0,0
55802,58.99,6.63,78.44,455.0,0
92809,58.52,15.9,43.58,90.0,0
53290,58.37,4.85,78.96,438.0,0
14237,40.43,5.52,72.53,838.0,0
70019,74.71,19.6,52.83,161.0,0
30645,57.75,9.69,82.93,637.0,0
95153,59.08,-1.04,64.37,37.0,0
28329,58.89,17.32,78.29,533.0,0
36686,39.89,13.6,61.39,619.0,0
50383,69.45,5.98,44.98,476.0,0
4595,77.48,9.96,85.69,880.0,0
22496,51.26,6.52,65.11,777.0,0
22856,73.14,6.74,68.24,666.0,0
81779,84.36,11.25,66.09,192.0,0
72062,77.96,14.39,94.83,213.0,0
63448,63.34,18.55,65.35,272.0,0
93177,69.86,14.95,56.61,0.0,1
64550,37.32,26.12,59.78,432.0,0
80927,36.51,10.61,88.06,158.0,0
44305,63.42,8.06,91.59,536.0,0
67665,55.48,14.33,45.64,254.0,0
42805,62.69,11.9,87.13,524.0,0
82393,37.34,11.06,100.0,90.0,0
98247,46.08,3.48,92.88,0.0,1
75641,41.52,10.51,70.65,227.0,0
66597,67.79,12.9,68.26,238.0,0
72548,70.82,13.22,59.76,263.0,0
89136,59.73,11.97,72.57,0.0,1
53885,57.39,4.95,60.1,401.0,0
17653,55.57,14.89,81.69,731.0,0
97287,68.72,8.55,83.04,0.0,1
47793,64.08,7.27,58.42,495.0,0
72437,50.49,6.34,72.14,241.0,0
40241,50.12,6.91,90.88,472.0,0
32327,48.52,6.57,41.49,669.0,0
89356,55.55,12.03,61.35,0.0,1
7845,32.18,10.11,84.88,962.0,0
47731,89.09,2.76,68.5,350.0,0
98550,50.75,2.8,71.31,7.0,0
76435,67.35,15.67,99.68,153.0,0
43358,24.2,16.6,39.2,554.0,0
95530,55.28,8.77,83.13,0.0,1
83750,54.94,12.05,84.62,148.0,0
45312,98.3,20.81,93.81,437.0,0
55565,39.92,-8.57,81.67,454.0,0
88322,77.0,13.45,41.85,0.0,1
52703,64.52,5.47,92.53,448.0,0
35217,64.32,12.4,83.89,619.0,0
90853,75.85,13.22,70.66,45.0,0
27202,80.66,4.17,79.04,734.0,0
723,57.05,7.02,82.0,927.0,0
30209,66.09,6.71,93.41,671.0,0
82031,51.14,15.27,55.04,151.0,0
46205,54.39,0.72,100.0,428.0,0
35232,72.66,7.02,72.44,671.0,0
35741,70.87,4.0,55.16,643.0,0
21439,66.75,9.8,85.14,755.0,0
76534,48.09,9.28,95.68,272.0,0
34354,73.24,15.78,90.36,560.0,0
62976,63.97,4.63,61.19,252.0,0
14694,63.78,11.8,77.3,843.0,0
6255,57.61,8.47,61.42,861.0,0
91717,62.39,10.01,68.66,56.0,0
84540,48.55,16.27,48.69,155.0,0
6079,63.24,14.19,100.0,865.0,0
56777,68.87,7.05,87.67,432.0,0
53361,55.5,0.99,79.32,540.0,0
75572,54.74,20.46,56.51,168.0,0
40626,84.32,5.69,87.07,474.0,0
62812,72.98,14.06,75.32,288.0,0
56034,68.77,10.65,100.0,406.0,0
8425,79.61,17.27,77.59,812.0,0
79149,94.19,15.3,77.56,122.0,0
49903,72.08,14.73,77.84,423.0,0
49329,67.9,9.06,90.17,518.0,0
19949,53.33,7.59,78.05,741.0,0
93765,61.08,10.36,80.31,0.0,1
63246,35.96,2.86,48.23,316.0,0
97900,56.81,11.24,94.2,0.0,1
77071,61.49,15.52,63.89,119.0,0
42092,51.77,5.13,63.84,497.0,0
30814,64.15,7.86,95.41,616.0,0
43200,65.35,12.42,48.33,443.0,0
15436,62.26,12.27,46.81,832.0,0
53698,67.61,9.46,64.14,395.0,0
67699,61.77,3.9,100.0,263.0,0
75353,72.68,1.91,65.23,208.0,0
31608,38.93,10.1,37.39,680.0,0
273,50.4,8.28,67.34,1019.0,0
55882,95.83,11.6,61.7,365.0,0
47745,33.53,2.41,53.27,439.0,0
60857,75.59,7.96,58.9,292.0,0
98596,78.85,7.09,50.29,0.0,1
19120,56.25,5.67,63.84,750.0,0
75059,62.91,12.06,83.3,216.0,0
74149,52.37,12.77,39.35,209.0,0
17500,60.57,12.56,96.99,699.0,0
29289,67.74,13.8,65.52,607.0,0
94208,54.55,7.64,79.34,130.0,0
97324,31.35,15.08,52.67,10.0,0
48121,48.62,14.39,75.72,395.0,0
84260,61.77,6.64,72.61,174.0,0
82762,64.01,25.08,95.34,115.0,0
47464,58.45,10.24,100.0,403.0,0
92427,39.87,12.91,36.29,0.0,1
30608,48.59,10.28,96.4,620.0,0
78272,84.54,8.84,67.31,227.0,0
97656,42.52,8.69,79.82,0.0,1
38335,56.06,14.39,52.52,596.0,0
80128,65.33,9.5,68.24,215.0,0
27684,54.96,5.17,74.94,745.0,0
67133,62.62,14.83,54.86,257.0,0
90508,58.83,9.98,55.8,154.0,0
68169,63.58,10.42,43.3,228.0,0
85839,55.38,14.19,100.0,113.0,0
19547,42.33,9.54,66.25,807.0,0
47868,78.83,6.77,59.61,413.0,0
89476,62.53,4.77,69.65,108.0,0
87089,75.45,5.41,71.84,146.0,0
49843,77.43,8.28,69.19,421.0,0
80083,76.18,13.19,70.07,74.0,0
6979,53.29,11.37,40.45,873.0,0
63628,62.82,12.02,23.19,334.0,0
98073,52.93,12.67,82.81,0.0,1
7231,57.12,9.28,75.83,943.0,0
84631,41.97,10.49,55.0,100.0,0
86500,49.4,9.61,71.09,154.0,0
92279,99.49,14.31,83.53,0.0,1
10051,51.3,8.43,63.64,919.0,0
32164,60.64,5.94,93.16,609.0,0
62395,73.19,8.36,86.88,406.0,0
94587,77.91,11.94,92.26,1.0,1
92253,65.27,11.3,45.03,0.0,1
3878,61.66,9.11,46.96,858.0,0
28677,62.25,16.6,57.17,619.0,0
44310,33.87,4.76,91.37,540.0,0
67489,86.24,9.69,90.33,236.0,0
85446,68.62,6.25,41.33,136.0,0
1406,38.18,8.78,91.47,969.0,0
13114,16.86,12.47,71.16,909.0,0
99906,57.58,19.56,57.55,8.0,0
28100,86.52,10.01,95.36,654.0,0
39095,80.47,18.84,86.12,589.0,0
62548,72.61,3.82,80.39,266.0,0
18001,65.97,8.38,79.72,690.0,0
70371,68.47,13.45,96.54,280.0,0
69688,63.67,3.21,74.01,239.0,0
8128,54.7,9.44,92.09,874.0,0
50648,53.43,8.83,93.48,558.0,0
58284,57.54,8.61,37.16,369.0,0
58466,66.55,21.03,83.64,387.0,0
91552,80.31,9.15,37.2,11.0,0
78446,67.8,12.63,96.06,106.0,0
73142,49.9,9.79,98.29,225.0,0
77626,62.95,17.86,49.57,117.0,0
5574,43.63,10.66,60.38,920.0,0
6082,51.12,8.65,76.42,906.0,0
96049,81.4,5.74,100.0,76.0,0
54022,72.32,2.22,67.23,464.0,0
69496,48.62,14.73,57.31,269.0,0
7425,72.94,0.01,82.68,905.0,0
23301,52.26,11.74,56.55,695.0,0
40720,76.17,4.93,78.27,626.0,0
35858,52.91,9.11,89.59,602.0,0
94242,71.74,2.83,84.56,0.0,1
38940,27.51,6.08,56.78,582.0,0
29078,67.86,13.43,55.12,700.0,0
4645,51.71,6.87,55.66,942.0,0
71424,64.98,8.8,66.59,173.0,0
29697,46.37,6.4,82.53,665.0,0
98722,66.08,8.89,55.94,0.0,1
206,51.53,12.5,100.0,982.0,0
54681,14.93,8.84,68.74,438.0,0
79274,59.09,13.76,100.0,173.0,0
76545,20.76,15.99,55.22,205.0,0
29212,49.95,6.64,37.44,648.0,0
16745,62.62,9.68,81.68,779.0,0
69259,40.93,9.87,68.87,207.0,0
52347,37.6,8.48,76.16,367.0,0
60390,47.73,6.87,93.19,295.0,0
19802,50.99,17.99,84.94,771.0,0
81074,44.49,9.72,83.24,127.0,0
64888,64.52,11.47,61.55,330.0,0
38343,63.41,11.89,78.5,561.0,0
90705,44.37,6.24,61.98,0.0,1
40443,43.48,14.26,100.0,474.0,0
1689,68.27,15.08,70.27,927.0,0
16097,33.95,14.65,53.51,758.0,0
22344,51.34,14.9,98.13,702.0,0
53062,49.2,14.26,31.73,443.0,0
53274,54.52,19.41,74.14,414.0,0
27650,47.92,12.49,100.0,673.0,0
26840,54.64,15.8,78.61,673.0,0
68730,56.6,12.86,36.13,245.0,0
20476,59.79,-8.93,66.36,751.0,0
38362,64.92,5.02,29.28,592.0,0
86203,45.02,10.28,84.91,129.0,0
16026,49.69,13.96,86.35,712.0,0
76059,91.84,14.17,72.31,104.0,0
59750,57.26,15.08,100.0,336.0,0
83954,43.0,5.69,100.0,106.0,0
34953,63.17,11.78,40.19,531.0,0
52457,64.33,11.81,85.67,431.0,0
4122,28.31,12.21,65.36,900.0,0
6276,80.35,19.94,97.16,918.0,0
55551,57.99,8.81,69.49,357.0,0
20812,63.36,6.9,70.53,727.0,0
7006,103.46,14.4,73.27,913.0,0
67418,66.48,13.34,70.91,253.0,0
45836,64.58,11.63,61.45,462.0,0
36520,54.96,11.94,29.46,519.0,0
92896,61.06,21.43,69.03,24.0,0
87795,73.98,7.93,75.05,182.0,0
87258,70.53,7.23,55.97,87.0,0
3227,63.77,10.45,76.38,883.0,0
78346,65.97,14.36,54.93,142.0,0
29051,88.94,12.52,73.12,583.0,0
40395,37.71,10.88,78.87,663.0,0
58921,73.42,11.3,4.16,274.0,0
97244,53.91,5.87,93.66,0.0,1
71021,77.67,1.57,83.19,222.0,0
85715,84.64,12.12,74.98,44.0,0
10379,99.6,13.97,63.2,828.0,0
26909,60.24,7.75,61.22,650.0,0
68886,68.28,8.3,74.41,345.0,0
43278,66.57,19.53,77.07,513.0,0
17048,54.14,4.0,70.85,840.0,0
23379,52.13,1.0,56.98,743.0,0
68435,79.81,13.98,32.68,220.0,0
47697,66.38,9.52,58.93,496.0,0
74577,71.12,5.05,72.92,231.0,0
90293,72.47,14.92,85.66,11.0,0
41355,94.33,12.57,74.59,570.0,0
61507,64.58,12.28,32.12,287.0,0
20485,53.08,10.02,76.19,784.0,0
57989,56.6,16.98,80.47,298.0,0
93213,63.74,7.15,100.0,0.0,1
23144,63.18,1.03,72.65,734.0,0
20222,64.14,12.94,41.04,699.0,0
4446,60.8,15.24,63.48,886.0,0
51039,53.44,7.43,34.82,492.0,0
41790,81.34,11.22,90.05,537.0,0
90223,69.96,12.88,43.98,36.0,0
75662,45.25,13.54,56.36,196.0,0
88616,68.34,8.77,29.73,112.0,0
87591,70.35,12.1,75.31,12.0,0
22359,54.77,10.8,30.65,706.0,0
44520,68.05,7.37,56.95,472.0,0
19566,33.59,7.27,51.52,699.0,0
14640,48.01,8.35,91.73,846.0,0
74148,41.16,15.37,85.59,245.0,0
84359,65.76,9.15,95.28,54.0,0
3195,52.76,9.84,55.0,953.0,0
27287,57.58,17.55,98.97,706.0,0
30243,30.89,14.32,61.45,574.0,0
84416,49.33,4.02,75.49,124.0,0
35958,67.85,16.57,76.15,610.0,0
74670,59.42,15.68,43.56,176.0,0
2293,43.72,14.12,72.64,952.0,0
12482,55.36,12.01,67.41,805.0,0
35875,41.04,6.33,36.45,620.0,0
31365,49.49,8.54,46.43,752.0,0
67580,43.74,5.13,51.28,400.0,0
70201,79.23,11.8,73.25,218.0,0
77761,66.88,2.05,62.27,261.0,0
54598,70.29,18.82,73.97,457.0,0
55437,70.4,13.13,61.83,284.0,0
14178,48.41,10.0,83.96,815.0,0
34957,57.58,7.11,100.0,618.0,0
66359,27.37,7.86,95.06,265.0,0
58545,44.21,15.46,61.15,437.0,0
81748,73.0,13.74,76.22,145.0,0
10144,35.62,11.16,45.68,859.0,0
34823,56.45,18.99,79.43,711.0,0
87639,46.66,9.3,39.5,81.0,0
20297,36.89,3.84,86.33,808.0,0
88402,48.54,2.66,81.64,77.0,0
5999,62.08,-1.35,45.95,919.0,0
20101,65.13,13.13,81.61,751.0,0
64609,61.87,6.4,29.11,253.0,0
24676,101.61,15.24,61.51,686.0,0
61259,29.16,3.68,82.81,323.0,0
89853,53.61,10.14,68.91,89.0,0
50409,59.22,3.07,64.75,456.0,0
4545,41.98,10.83,65.37,850.0,0
16896,63.66,17.9,94.83,767.0,0
5136,69.24,19.88,54.54,882.0,0
55504,68.96,17.0,61.24,383.0,0
60442,68.56,10.14,48.4,257.0,0
61723,80.94,9.61,48.65,221.0,0
5275,56.3,21.53,46.33,898.0,0
90126,64.49,10.43,69.71,31.0,0
67747,50.38,11.14,99.97,173.0,0
11431,73.38,7.72,71.67,859.0,0
28537,53.36,6.76,100.0,730.0,0
37101,57.19,9.42,82.57,642.0,0
16838,59.86,0.49,41.6,810.0,0
90637,71.29,14.13,57.01,0.0,1
84247,56.89,10.68,47.22,181.0,0
28596,55.15,10.38,92.51,598.0,0
40004,67.81,12.24,73.43,445.0,0
46888,42.16,8.73,67.76,514.0,0
10586,63.41,16.21,100.0,861.0,0
81015,59.25,11.43,46.31,180.0,0
78444,64.59,11.04,70.1,124.0,0
13812,84.42,11.57,61.63,839.0,0
49087,48.98,17.92,64.47,484.0,0
41428,78.26,6.04,73.2,531.0,0
48455,63.5,5.63,52.02,587.0,0
97141,56.73,13.34,61.09,0.0,1
37718,68.67,13.06,100.0,631.0,0
2797,55.53,12.24,37.54,988.0,0
43785,45.51,16.33,89.32,525.0,0
24461,50.66,9.08,76.28,700.0,0
89586,48.21,13.03,38.74,105.0,0
50288,64.74,9.0,82.53,437.0,0
13144,48.08,7.68,47.41,845.0,0
99206,68.89,9.66,80.03,0.0,1
77756,57.61,16.48,83.6,210.0,0
80808,68.55,14.79,81.42,149.0,0
3134,57.99,16.24,61.49,903.0,0
23484,39.77,8.73,79.37,807.0,0
1416,33.94,1.72,100.0,918.0,0
94214,57.57,8.94,88.81,0.0,1
43367,63.06,10.8,69.79,492.0,0
23031,56.52,10.54,84.72,664.0,0
4760,67.63,9.64,59.71,941.0,0
37070,81.37,19.96,60.01,538.0,0
9501,61.9,10.3,82.88,770.0,0
32431,74.69,10.21,79.38,651.0,0
38188,20.62,3.67,37.01,674.0,0
64043,45.3,10.84,73.73,322.0,0
64577,65.14,12.26,79.74,225.0,0
70248,47.92,9.08,68.79,249.0,0
79171,43.77,4.43,84.69,155.0,0
69995,83.04,10.93,82.66,231.0,0
42949,62.2,7.05,89.34,589.0,0
38794,36.17,13.62,87.81,512.0,0
64927,71.08,20.23,42.48,229.0,0
8245,57.54,19.43,19.49,817.0,0
96641,36.59,6.19,30.42,57.0,0
35800,39.11,13.3,71.49,592.0,0
18022,67.98,14.21,97.28,773.0,0
22330,62.03,0.68,94.9,712.0,0
64609,54.79,16.9,76.77,283.0,0
3154,81.24,20.1,79.66,833.0,0
54818,67.12,3.13,68.95,350.0,0
79915,50.6,11.07,82.05,149.0,0
6042,68.97,14.66,58.95,756.0,0
78826,58.41,9.7,89.05,260.0,0
60916,40.96,7.17,40.05,411.0,0
33001,62.69,13.58,100.0,569.0,0
60409,49.17,11.69,68.88,419.0,0
31772,73.82,11.11,44.26,644.0,0
63548,60.81,4.84,71.49,357.0,0
4389,77.21,4.26,77.68,890.0,0
93812,62.65,22.35,62.09,0.0,1
75102,43.25,6.82,99.27,298.0,0
67921,70.84,16.0,100.0,204.0,0
47639,49.85,7.66,56.16,504.0,0
63152,48.07,6.47,100.0,323.0,0
63570,45.44,0.35,95.95,353.0,0
93223,67.25,8.13,86.29,0.0,1
52062,79.78,11.8,72.87,325.0,0
24465,66.25,9.97,100.0,700.0,0
74080,36.46,9.68,93.41,167.0,0
17357,83.69,9.23,85.49,641.0,0
43283,63.98,13.29,78.91,543.0,0
71008,82.77,13.07,59.2,212.0,0
56506,58.41,21.7,68.6,361.0,0
1599,50.59,4.2,57.03,962.0,0
89900,75.67,18.06,98.96,0.0,1
83354,49.96,12.48,37.49,118.0,0
50526,77.07,15.45,51.0,364.0,0
94983,47.98,8.93,88.15,51.0,0
31272,90.31,6.72,74.86,642.0,0
57306,72.31,13.09,69.49,412.0,0
27816,46.01,11.5,65.97,563.0,0
86911,47.19,4.84,72.78,103.0,0
40495,43.09,4.23,82.6,557.0,0
15687,50.91,15.72,83.43,796.0,0
78188,27.71,7.82,67.08,198.0,0
6932,54.03,9.15,71.98,950.0,0
31978,58.18,16.3,72.02,465.0,0
65170,75.6,7.36,85.61,265.0,0
21263,55.34,-0.75,42.29,779.0,0
13487,68.79,11.33,65.97,788.0,0
56073,79.58,23.71,39.75,314.0,0
16725,51.88,4.61,77.08,864.0,0
12111,39.11,17.9,98.47,729.0,0
79644,38.04,9.36,65.12,121.0,0
58361,91.28,16.07,48.35,340.0,0
22497,45.48,4.54,61.16,738.0,0
98925,35.36,6.55,16.51,0.0,1
3571,47.86,5.3,65.9,853.0,0
2876,77.69,15.63,64.78,889.0,0
62399,46.12,15.55,100.0,285.0,0
25867,76.48,9.59,65.9,631.0,0
73550,61.54,12.75,43.5,256.0,0
24157,47.39,12.68,100.0,674.0,0
65380,65.33,8.37,39.37,228.0,0
86669,41.18,10.24,52.41,53.0,0
46573,63.95,4.98,45.39,509.0,0
49072,63.37,14.43,58.79,463.0,0
49925,47.67,12.34,58.65,395.0,0
99882,65.66,15.59,83.78,8.0,0
59984,80.4,9.9,83.92,280.0,0
30525,85.23,9.23,75.12,578.0,0
73497,53.23,3.16,19.04,278.0,0
72088,52.36,7.86,43.7,308.0,0
76171,71.65,9.96,90.0,197.0,0
56317,76.23,17.29,41.49,307.0,0
32304,44.84,6.02,57.65,618.0,0
66860,48.12,9.15,68.32,273.0,0
38184,78.0,0.87,63.47,679.0,0
73126,62.84,10.7,44.46,165.0,0
59015,63.38,10.03,82.63,355.0,0
2371,66.6,15.16,65.64,909.0,0
18879,61.74,8.97,81.46,771.0,0
80827,55.98,6.51,42.27,265.0,0
19942,59.25,10.37,77.48,798.0,0
34301,53.42,6.62,53.83,617.0,0
97242,62.62,10.33,72.21,0.0,1
70612,59.03,12.48,70.05,219.0,0
26781,51.5,16.02,79.97,698.0,0
59362,37.51,7.07,62.2,454.0,0
60071,84.31,9.61,41.96,331.0,0
77649,62.53,1.13,70.44,164.0,0
44204,74.57,6.65,66.11,490.0,0
94843,41.78,13.23,100.0,0.0,1
70004,50.93,17.2,66.07,174.0,0
24433,66.92,19.01,100.0,612.0,0
23085,25.52,5.29,74.64,758.0,0
49840,65.45,12.25,48.09,526.0,0
61808,81.98,9.05,46.23,247.0,0
41787,60.33,10.36,75.37,540.0,0
18823,61.2,11.41,70.63,760.0,0
74593,64.35,13.4,85.44,182.0,0
69292,67.43,6.01,68.92,211.0,0
57524,59.16,6.84,89.54,333.0,0
96702,56.09,9.07,65.97,13.0,0
28960,86.63,8.25,56.05,573.0,0
15330,61.96,18.23,59.14,748.0,0
14284,72.94,12.03,74.25,713.0,0
